time,delivered,dropped,duplicated,total
2.580000000000000000e+02,1.197000000000000000e+03,1.210000000000000000e+03,1.370000000000000000e+02,2.544000000000000000e+03
2.590000000000000000e+02,1.197000000000000000e+03,1.219000000000000000e+03,1.370000000000000000e+02,2.553000000000000000e+03
2.600000000000000000e+02,1.197000000000000000e+03,1.228000000000000000e+03,1.370000000000000000e+02,2.562000000000000000e+03
2.610000000000000000e+02,1.197000000000000000e+03,1.237000000000000000e+03,1.370000000000000000e+02,2.571000000000000000e+03
2.620000000000000000e+02,1.197000000000000000e+03,1.246000000000000000e+03,1.370000000000000000e+02,2.580000000000000000e+03
2.630000000000000000e+02,1.197000000000000000e+03,1.255000000000000000e+03,1.370000000000000000e+02,2.589000000000000000e+03
2.640000000000000000e+02,1.197000000000000000e+03,1.264000000000000000e+03,1.370000000000000000e+02,2.598000000000000000e+03
2.650000000000000000e+02,1.197000000000000000e+03,1.273000000000000000e+03,1.370000000000000000e+02,2.607000000000000000e+03
2.660000000000000000e+02,1.197000000000000000e+03,1.282000000000000000e+03,1.370000000000000000e+02,2.616000000000000000e+03
2.670000000000000000e+02,1.197000000000000000e+03,1.291000000000000000e+03,1.370000000000000000e+02,2.625000000000000000e+03
2.680000000000000000e+02,1.197000000000000000e+03,1.301000000000000000e+03,1.370000000000000000e+02,2.635000000000000000e+03
2.690000000000000000e+02,1.197000000000000000e+03,1.311000000000000000e+03,1.370000000000000000e+02,2.645000000000000000e+03
2.700000000000000000e+02,1.197000000000000000e+03,1.321000000000000000e+03,1.370000000000000000e+02,2.655000000000000000e+03
2.710000000000000000e+02,1.197000000000000000e+03,1.331000000000000000e+03,1.370000000000000000e+02,2.665000000000000000e+03
2.720000000000000000e+02,1.197000000000000000e+03,1.341000000000000000e+03,1.370000000000000000e+02,2.675000000000000000e+03
2.730000000000000000e+02,1.197000000000000000e+03,1.351000000000000000e+03,1.370000000000000000e+02,2.685000000000000000e+03
2.740000000000000000e+02,1.197000000000000000e+03,1.361000000000000000e+03,1.370000000000000000e+02,2.695000000000000000e+03
